P1	P2	P3	P4	path	fa	ncbi.path	ucsc.path
Bacteria	Fusobacteria	Fusobacteriales	Leptotrichia buccalis C-1013-b DSM 1135	genomes/Bacteria/Lept_bucc_C_1013_b_DSM_1135/	Lept_bucc_C_1013_b_DSM_1135	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/023/905/GCA_000023905.1_ASM2390v1	none
Bacteria	Firmicutes	Bacilli	Leuconostoc carnosum JB16	genomes/Bacteria/Leuc_carn_JB16/	Leuc_carn_JB16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/300/135/GCA_000300135.1_ASM30013v1	none
Bacteria	Firmicutes	Bacilli	Leuconostoc citreum KM20	genomes/Bacteria/Leuc_citr_KM20/	Leuc_citr_KM20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/405/GCA_000026405.1_ASM2640v1	none
Bacteria	Firmicutes	Bacilli	Leuconostoc gelidum JB7	genomes/Bacteria/Leuc_geli_JB7/	Leuc_geli_JB7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/875/GCA_000298875.1_ASM29887v1	none
Bacteria	Firmicutes	Bacilli	Leuconostoc gelidum subsp. gasicomitatum LMG 18811	genomes/Bacteria/Leuc_geli_gasicomitatum_LMG_18811/	Leuc_geli_gasicomitatum_LMG_18811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/196/855/GCA_000196855.1_ASM19685v1	none
Bacteria	Firmicutes	Bacilli	Leuconostoc kimchii IMSNU 11154	genomes/Bacteria/Leuc_kimc_IMSNU_11154/	Leuc_kimc_IMSNU_11154	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/092/505/GCA_000092505.1_ASM9250v1	none
Bacteria	Firmicutes	Bacilli	Leuconostoc mesenteroides KFRI-MG	genomes/Bacteria/Leuc_mese_KFRI_MG/	Leuc_mese_KFRI_MG	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/512/955/GCA_000512955.1_ASM51295v1	none
Bacteria	Firmicutes	Bacilli	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293	genomes/Bacteria/Leuc_mese_mesenteroides_ATCC_8293/	Leuc_mese_mesenteroides_ATCC_8293	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/445/GCA_000014445.1_ASM1444v1	none
Bacteria	Firmicutes	Bacilli	Leuconostoc mesenteroides subsp. mesenteroides J18	genomes/Bacteria/Leuc_mese_mesenteroides_J18/	Leuc_mese_mesenteroides_J18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/234/825/GCA_000234825.1_ASM23482v1	none
Bacteria	Firmicutes	Bacilli	Leuconostoc sp. C2	genomes/Bacteria/Leuc_C2/	Leuc_C2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/785/GCA_000219785.1_ASM21978v1	none
Bacteria	Proteobacteria	Alphaproteobacteria	Liberibacter crescens BT-1	genomes/Bacteria/Libe_cres_BT_1/	Libe_cres_BT_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/325/745/GCA_000325745.1_ASM32574v1	none
Bacteria	Firmicutes	Bacilli	Listeria ivanovii subsp. ivanovii PAM 55	genomes/Bacteria/List_ivan_ivanovii_PAM_55/	List_ivan_ivanovii_PAM_55	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/252/975/GCA_000252975.1_ASM25297v1	none
Bacteria	Firmicutes	Bacilli	Listeria ivanovii subsp. ivanovii WSLC 3010	genomes/Bacteria/List_ivan_ivanovii_WSLC_3010/	List_ivan_ivanovii_WSLC_3010	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/763/515/GCA_000763515.1_ASM76351v1	none
Bacteria	Firmicutes	Bacilli	Listeria ivanovii subsp. londoniensis WSLC 30151	genomes/Bacteria/List_ivan_londoniensis_WSLC_30151/	List_ivan_londoniensis_WSLC_30151	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/763/495/GCA_000763495.1_ASM76349v1	none
Bacteria	Firmicutes	Bacilli	Listeria ivanovii subsp. londoniensis WSLC 30167	genomes/Bacteria/List_ivan_londoniensis_WSLC_30167/	List_ivan_londoniensis_WSLC_30167	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/763/475/GCA_000763475.1_ASM76347v1	none
Bacteria	Firmicutes	Bacilli	Listeria ivanovii WSLC3009	genomes/Bacteria/List_ivan_WSLC3009/	List_ivan_WSLC3009	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/565/155/GCA_000565155.1_ASM56515v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes 07PF0776	genomes/Bacteria/List_mono_07PF0776/	List_mono_07PF0776	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/258/905/GCA_000258905.1_ASM25890v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes 08-5578	genomes/Bacteria/List_mono_08_5578/	List_mono_08_5578	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/093/125/GCA_000093125.2_ASM9312v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes 08-5923	genomes/Bacteria/List_mono_08_5923/	List_mono_08_5923	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/022/925/GCA_000022925.1_ASM2292v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes 10403S	genomes/Bacteria/List_mono_10403S/	List_mono_10403S	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/168/695/GCA_000168695.2_ASM16869v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes 6179	genomes/Bacteria/List_mono_6179/	List_mono_6179	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/577/745/GCA_000577745.1_6179_18022011	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes ATCC 19117	genomes/Bacteria/List_mono_ATCC_19117/	List_mono_ATCC_19117	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/025/GCA_000307025.1_ASM30702v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes C1-387	genomes/Bacteria/List_mono_C1_387/	List_mono_C1_387	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/605/GCA_000438605.1_ASM43860v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes CFSAN006122	genomes/Bacteria/List_mono_CFSAN006122/	List_mono_CFSAN006122	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/681/515/GCA_000681515.1_ASM68151v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes EGD	genomes/Bacteria/List_mono_EGD/	List_mono_EGD	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/582/845/GCA_000582845.1_SV_1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes Finland 1998 Finland 1988	genomes/Bacteria/List_mono_Finland_1998_Finland_1988/	List_mono_Finland_1998_Finland_1988	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/168/595/GCA_000168595.2_ASM16859v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes FSL R2-561	genomes/Bacteria/List_mono_FSL_R2_561/	List_mono_FSL_R2_561	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/168/575/GCA_000168575.2_ASM16857v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes HCC23	genomes/Bacteria/List_mono_HCC23/	List_mono_HCC23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/185/GCA_000021185.1_ASM2118v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes IZSAM Lm hs2008	genomes/Bacteria/List_mono_IZSAM_Lm_hs2008/	List_mono_IZSAM_Lm_hs2008	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/808/055/GCA_000808055.1_ASM80805v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes J0161	genomes/Bacteria/List_mono_J0161/	List_mono_J0161	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/168/635/GCA_000168635.2_ASM16863v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes J1-220	genomes/Bacteria/List_mono_J1_220/	List_mono_J1_220	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/435/GCA_000195435.3_ASM19543v3	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes J1776	genomes/Bacteria/List_mono_J1776/	List_mono_J1776	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/705/GCA_000438705.2_ASM43870v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes J1816	genomes/Bacteria/List_mono_J1816/	List_mono_J1816	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/395/GCA_000195395.3_ASM19539v3	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes J1817	genomes/Bacteria/List_mono_J1817/	List_mono_J1817	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/725/GCA_000438725.2_ASM43872v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes J1926	genomes/Bacteria/List_mono_J1926/	List_mono_J1926	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/745/GCA_000438745.2_ASM43874v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes J2-031	genomes/Bacteria/List_mono_J2_031/	List_mono_J2_031	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/645/GCA_000438645.1_ASM43864v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes J2-064	genomes/Bacteria/List_mono_J2_064/	List_mono_J2_064	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/625/GCA_000438625.1_ASM43862v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes J2-1091	genomes/Bacteria/List_mono_J2_1091/	List_mono_J2_1091	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/665/GCA_000438665.1_ASM43866v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes L312	genomes/Bacteria/List_mono_L312/	List_mono_L312	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/085/GCA_000307085.1_ASM30708v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes L99	genomes/Bacteria/List_mono_L99/	List_mono_L99	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/755/GCA_000209755.1_ASM20975v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes La111	genomes/Bacteria/List_mono_La111/	List_mono_La111	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/382/925/GCA_000382925.1_ASM38292v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes Lm60	genomes/Bacteria/List_mono_Lm60/	List_mono_Lm60	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/746/625/GCA_000746625.1_ASM74662v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes M7	genomes/Bacteria/List_mono_M7/	List_mono_M7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/305/GCA_000218305.1_ASM21830v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes N1-011A	genomes/Bacteria/List_mono_N1_011A/	List_mono_N1_011A	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/685/GCA_000438685.2_ASM43868v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes N2306	genomes/Bacteria/List_mono_N2306/	List_mono_N2306	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/950/775/GCA_000950775.1_ASM95077v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes N53-1	genomes/Bacteria/List_mono_N53_1/	List_mono_N53_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/382/945/GCA_000382945.1_ASM38294v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes NE dc2014	genomes/Bacteria/List_mono_NE_dc2014/	List_mono_NE_dc2014	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/015/GCA_000600015.1_ASM60001v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes NTSN	genomes/Bacteria/List_mono_NTSN/	List_mono_NTSN	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/800/335/GCA_000800335.1_ASM80033v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes R2-502	genomes/Bacteria/List_mono_R2_502/	List_mono_R2_502	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/438/585/GCA_000438585.1_ASM43858v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes R479a	genomes/Bacteria/List_mono_R479a/	List_mono_R479a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/613/085/GCA_000613085.1_R479A_18022011	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes serotype 4b str. CLIP 80459 Clip80459	genomes/Bacteria/List_mono_serotype_4b_CLIP_80459_Clip80459/	List_mono_serotype_4b_CLIP_80459_Clip80459	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/705/GCA_000026705.1_ASM2670v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes serotype 4b str. F2365 4b F2365	genomes/Bacteria/List_mono_serotype_4b_F2365_4b_F2365/	List_mono_serotype_4b_F2365_4b_F2365	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/285/GCA_000008285.1_ASM828v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes serotype 4b str. LL195	genomes/Bacteria/List_mono_serotype_4b_LL195/	List_mono_serotype_4b_LL195	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/055/GCA_000318055.1_ASM31805v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes serotype 7 str. SLCC2482	genomes/Bacteria/List_mono_serotype_7_SLCC2482/	List_mono_serotype_7_SLCC2482	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/795/GCA_000210795.2_ASM21079v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes SLCC2372	genomes/Bacteria/List_mono_SLCC2372/	List_mono_SLCC2372	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/815/GCA_000210815.2_ASM21081v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes SLCC2376	genomes/Bacteria/List_mono_SLCC2376/	List_mono_SLCC2376	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/065/GCA_000307065.1_ASM30706v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes SLCC2378	genomes/Bacteria/List_mono_SLCC2378/	List_mono_SLCC2378	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/615/GCA_000307615.1_ASM30761v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes SLCC2479	genomes/Bacteria/List_mono_SLCC2479/	List_mono_SLCC2479	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/005/GCA_000307005.1_ASM30700v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes SLCC2540	genomes/Bacteria/List_mono_SLCC2540/	List_mono_SLCC2540	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/306/905/GCA_000306905.1_ASM30690v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes SLCC2755	genomes/Bacteria/List_mono_SLCC2755/	List_mono_SLCC2755	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/197/755/GCA_000197755.2_ASM19775v2	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes SLCC5850	genomes/Bacteria/List_mono_SLCC5850/	List_mono_SLCC5850	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/307/045/GCA_000307045.1_ASM30704v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes SLCC7179	genomes/Bacteria/List_mono_SLCC7179/	List_mono_SLCC7179	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/306/985/GCA_000306985.1_ASM30698v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes WSLC1001	genomes/Bacteria/List_mono_WSLC1001/	List_mono_WSLC1001	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/568/475/GCA_000568475.1_ASM56847v1	none
Bacteria	Firmicutes	Bacilli	Listeria monocytogenes WSLC1042	genomes/Bacteria/List_mono_WSLC1042/	List_mono_WSLC1042	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/568/935/GCA_000568935.1_ASM56893v1	none
Bacteria	Firmicutes	Bacilli	Listeria seeligeri serovar 1/2b str. SLCC3954	genomes/Bacteria/List_seel_serovar_1_2b_SLCC3954/	List_seel_serovar_1_2b_SLCC3954	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/145/GCA_000027145.1_ASM2714v1	none
Bacteria	Firmicutes	Bacilli	Listeria welshimeri serovar 6b str. SLCC5334	genomes/Bacteria/List_wels_serovar_6b_SLCC5334/	List_wels_serovar_6b_SLCC5334	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/060/285/GCA_000060285.1_ASM6028v1	none
Bacteria	Firmicutes	Bacilli	Lysinibacillus fusiformis RB-21	genomes/Bacteria/Lysi_fusi_RB_21/	Lysi_fusi_RB_21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/724/775/GCA_000724775.2_ASM72477v2	none
Bacteria	Firmicutes	Bacilli	Lysinibacillus sphaericus C3-41	genomes/Bacteria/Lysi_spha_C3_41/	Lysi_spha_C3_41	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/965/GCA_000017965.1_ASM1796v1	none
Bacteria	Firmicutes	Bacilli	Lysinibacillus varians GY32	genomes/Bacteria/Lysi_vari_GY32/	Lysi_vari_GY32	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/105/GCA_000600105.1_ASM60010v1	none
Bacteria	Firmicutes	Bacilli	Macrococcus caseolyticus JCSC5402	genomes/Bacteria/Macr_case_JCSC5402/	Macr_case_JCSC5402	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/585/GCA_000010585.1_ASM1058v1	none
Bacteria	Firmicutes	Clostridia	Mageeibacillus indolicus UPII9-5	genomes/Bacteria/Mage_indo_UPII9_5/	Mage_indo_UPII9_5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/225/GCA_000025225.2_ASM2522v1	none
Bacteria	Proteobacteria	Alphaproteobacteria	Magnetococcus marinus MC-1	genomes/Bacteria/Magn_mari_MC_1/	Magn_mari_MC_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/865/GCA_000014865.1_ASM1486v1	none
Bacteria	Proteobacteria	Alphaproteobacteria	Magnetospira sp. QH-2	genomes/Bacteria/Magn_QH_2/	Magn_QH_2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/135/GCA_000968135.1_ASM96813v1	none
Bacteria	Proteobacteria	Alphaproteobacteria	Magnetospirillum gryphiswaldense MSR-1 v2	genomes/Bacteria/Magn_gryp_MSR_1_v2/	Magn_gryp_MSR_1_v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/513/295/GCA_000513295.1_MGMSRv2	none
Bacteria	Proteobacteria	Alphaproteobacteria	Magnetospirillum magneticum AMB-1	genomes/Bacteria/Magn_magn_AMB_1/	Magn_magn_AMB_1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/985/GCA_000009985.1_ASM998v1	none
Bacteria	Firmicutes	Clostridia	Mahella australiensis 50-1 BON	genomes/Bacteria/Mahe_aust_50_1_BON/	Mahe_aust_50_1_BON	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/213/255/GCA_000213255.1_ASM21325v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia haemolytica 89010807N	genomes/Bacteria/Mann_haem_89010807N/	Mann_haem_89010807N	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/963/635/GCA_000963635.1_ASM96363v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia haemolytica 89010807N lktA-	genomes/Bacteria/Mann_haem_89010807N_lktA_/	Mann_haem_89010807N_lktA_	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/963/675/GCA_000963675.1_ASM96367v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia haemolytica D153	genomes/Bacteria/Mann_haem_D153/	Mann_haem_D153	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/422/145/GCA_000422145.1_ASM42214v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia haemolytica D171	genomes/Bacteria/Mann_haem_D171/	Mann_haem_D171	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/427/275/GCA_000427275.1_ASM42727v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia haemolytica D174	genomes/Bacteria/Mann_haem_D174/	Mann_haem_D174	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/422/095/GCA_000422095.1_ASM42209v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia haemolytica M42548	genomes/Bacteria/Mann_haem_M42548/	Mann_haem_M42548	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/376/645/GCA_000376645.1_ASM37664v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia haemolytica USDA-ARS-USMARC-183	genomes/Bacteria/Mann_haem_USDA_ARS_USMARC_183/	Mann_haem_USDA_ARS_USMARC_183	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/349/765/GCA_000349765.1_ASM34976v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia haemolytica USDA-ARS-USMARC-184	genomes/Bacteria/Mann_haem_USDA_ARS_USMARC_184/	Mann_haem_USDA_ARS_USMARC_184	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/819/525/GCA_000819525.1_ASM81952v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia haemolytica USDA-ARS-USMARC-185	genomes/Bacteria/Mann_haem_USDA_ARS_USMARC_185/	Mann_haem_USDA_ARS_USMARC_185	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/349/785/GCA_000349785.1_ASM34978v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia haemolytica USMARC 2286	genomes/Bacteria/Mann_haem_USMARC_2286/	Mann_haem_USMARC_2286	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/439/735/GCA_000439735.1_ASM43973v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia succiniciproducens MBEL55E	genomes/Bacteria/Mann_succ_MBEL55E/	Mann_succ_MBEL55E	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/745/GCA_000007745.1_ASM774v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia varigena USDA-ARS-USMARC-1261	genomes/Bacteria/Mann_vari_USDA_ARS_USMARC_1261/	Mann_vari_USDA_ARS_USMARC_1261	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/605/GCA_000521605.1_ASM52160v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia varigena USDA-ARS-USMARC-1296	genomes/Bacteria/Mann_vari_USDA_ARS_USMARC_1296/	Mann_vari_USDA_ARS_USMARC_1296	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/655/GCA_000521655.1_ASM52165v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia varigena USDA-ARS-USMARC-1312	genomes/Bacteria/Mann_vari_USDA_ARS_USMARC_1312/	Mann_vari_USDA_ARS_USMARC_1312	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/695/GCA_000521695.1_ASM52169v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Mannheimia varigena USDA-ARS-USMARC-1388	genomes/Bacteria/Mann_vari_USDA_ARS_USMARC_1388/	Mann_vari_USDA_ARS_USMARC_1388	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/685/GCA_000521685.1_ASM52168v1	none
Bacteria	Bacteroidetes	Flavobacteriia	Maribacter sp. HTCC2170	genomes/Bacteria/Mari_HTCC2170/	Mari_HTCC2170	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/153/165/GCA_000153165.2_ASM15316v2	none
Bacteria	Proteobacteria	Alphaproteobacteria	Maricaulis maris MCS10	genomes/Bacteria/Mari_mari_MCS10/	Mari_mari_MCS10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/745/GCA_000014745.1_ASM1474v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Marichromatium purpuratum 984 987	genomes/Bacteria/Mari_purp_984_987/	Mari_purp_984_987	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/005/GCA_000224005.3_ASM22400v3	none
Bacteria	Deinococcus-Thermus	Deinococci	Marinithermus hydrothermalis DSM 14884	genomes/Bacteria/Mari_hydr_DSM_14884/	Mari_hydr_DSM_14884	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/335/GCA_000195335.1_ASM19533v1	none
Bacteria	Thermotogae	Thermotogales	Marinitoga piezophila KA3	genomes/Bacteria/Mari_piez_KA3/	Mari_piez_KA3	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/135/GCA_000255135.1_ASM25513v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Marinobacter adhaerens HP15	genomes/Bacteria/Mari_adha_HP15/	Mari_adha_HP15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/166/295/GCA_000166295.1_ASM16629v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Marinobacter hydrocarbonoclasticus ATCC 49840	genomes/Bacteria/Mari_hydr_ATCC_49840/	Mari_hydr_ATCC_49840	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/615/GCA_000284615.1_ASM28461v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Marinobacter hydrocarbonoclasticus VT8	genomes/Bacteria/Mari_hydr_VT8/	Mari_hydr_VT8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/365/GCA_000015365.1_ASM1536v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Marinobacter salarius R9SW1	genomes/Bacteria/Mari_sala_R9SW1/	Mari_sala_R9SW1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/831/005/GCA_000831005.1_ASM83100v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Marinobacter similis A3d10	genomes/Bacteria/Mari_simi_A3d10/	Mari_simi_A3d10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/985/GCA_000830985.1_ASM83098v1	none
Bacteria	Proteobacteria	Gammaproteobacteria	Marinobacter sp. BSs20148	genomes/Bacteria/Mari_BSs20148/	Mari_BSs20148	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/275/GCA_000283275.1_ASM28327v1	none
